group,names,scores,logfoldchanges,pvals,pvals_adj
16,SREBF2,8.029725,1.8064071,9.76910534278752e-16,8.475192828396741e-14
16,SNX29,7.981644,1.6929075,1.443967191547305e-15,1.2360487227688529e-13
16,INPP5D,7.935663,1.5382686,2.0937358626955195e-15,1.76486390207911e-13
16,ZFAND3,7.925881,1.6607825,2.265342747777044e-15,1.901213524362621e-13
16,CARD11,7.916173,2.0151234,2.4493324780876026e-15,2.0511698405433836e-13
16,RBM6,7.8948956,1.4316921,2.9055872777261878e-15,2.422745193172726e-13
16,GNA12,7.81896,2.1493576,5.326139926253274e-15,4.3471661309288347e-13
16,DOCK2,7.801791,1.3485988,6.103463032449836e-15,4.97110324537465e-13
16,BCL11A,7.7975726,2.0489578,6.310939756636123e-15,5.129266110414614e-13
16,CYTH1,7.750873,1.063536,9.126298775281126e-15,7.309748765944049e-13
16,UST,7.7487545,2.052731,9.279830622779955e-15,7.417332112278322e-13
16,RRAS2,7.7482753,1.8447533,9.31489291083505e-15,7.429974291646652e-13
16,RHOH,7.728509,1.0093764,1.0881373858485995e-14,8.626002447242513e-13
16,ST6GAL1,7.694723,1.6239103,1.4180111933142552e-14,1.1149437908164997e-12
17,PTCRA,7.7377043,12.803416,1.0122792090052948e-14,3.641947831134703e-11
17,GZMB,7.7359724,11.717848,1.0261585427834607e-14,3.641947831134703e-11
17,IL3RA,7.7345552,7.5084305,1.0376535087801828e-14,3.641947831134703e-11
17,CLEC4C,7.7300673,10.485069,1.0748966020656648e-14,3.641947831134703e-11
17,LILRB4,7.727548,8.9587555,1.096378307629425e-14,3.641947831134703e-11
17,PLD4,7.727391,6.153637,1.0977348526641562e-14,3.641947831134703e-11
17,COL24A1,7.7206984,8.766244,1.15694031236795e-14,3.641947831134703e-11
17,LILRA4,7.7188087,7.863385,1.1742185732414236e-14,3.641947831134703e-11
17,GPR183,7.717313,4.568736,1.1880770483309449e-14,3.641947831134703e-11
17,ITM2C,7.7144,6.137751,1.2155280585780564e-14,3.641947831134703e-11
17,SEC61B,7.7086525,4.358783,1.2715311129176177e-14,3.641947831134703e-11
17,CLIC3,7.7036138,8.081593,1.3227129931580193e-14,3.641947831134703e-11
17,PPP1R14B,7.6974726,4.9469085,1.3878375809459422e-14,3.641947831134703e-11
17,SOX4,7.696528,6.8133492,1.3981328715822541e-14,3.641947831134703e-11
17,PACSIN1,7.6879463,7.696687,1.4951565869212965e-14,3.641947831134703e-11
17,SERPINF1,7.679207,6.603589,1.6007635759941705e-14,3.641947831134703e-11
17,GNA15,7.678971,6.7887635,1.6037173788864412e-14,3.641947831134703e-11
17,JCHAIN,7.6681848,6.667937,1.7444762416494533e-14,3.741513876951044e-11
17,PTPRS,7.657005,6.27069,1.9031948652488518e-14,3.867091629884061e-11
17,CORO1C,7.6412587,4.831229,2.1510855742887974e-14,4.081172851617361e-11
17,SMPD3,7.6356688,6.4380174,2.2465139266645994e-14,4.081172851617361e-11
17,DUSP5,7.622363,4.1338787,2.4907324614606653e-14,4.081172851617361e-11
17,THEMIS2,7.6211033,4.702451,2.5151638364505788e-14,4.081172851617361e-11
17,IRF7,7.606853,4.7889137,2.8085035526578047e-14,4.081172851617361e-11
17,SLC15A4,7.6052785,4.477903,2.8429120890420454e-14,4.081172851617361e-11
17,ZFAT,7.6023655,5.6921716,2.907664362739878e-14,4.081172851617361e-11
17,BID,7.602287,4.9498186,2.9094344064015854e-14,4.081172851617361e-11
17,ENSG00000225885,7.5992947,6.587031,2.9774870714411775e-14,4.081172851617361e-11
17,CD68,7.5955157,5.4490447,3.065689599981958e-14,4.081172851617361e-11
17,ALOX5AP,7.5903983,4.3515763,3.1892383366841296e-14,4.1009663975863673e-11
17,NPC2,7.5848083,4.281636,3.329790179002031e-14,4.1009663975863673e-11
17,FCER1G,7.5821314,6.4141607,3.399236510458575e-14,4.1009663975863673e-11
17,SULF2,7.5618186,5.8523984,3.9747190061397595e-14,4.649939453061562e-11
17,RUBCN,7.5484343,3.429597,4.4052125245037194e-14,4.8513864368739355e-11
17,RHEX,7.5475683,4.4100156,4.434595590466809e-14,4.8513864368739355e-11
17,PTPRE,7.5449705,4.8380623,4.5239059142998934e-14,4.8513864368739355e-11
17,TYROBP,7.5337906,6.545407,4.928819644813761e-14,5.1427570596670285e-11
17,NR4A3,7.5249724,4.480257,5.273139393421783e-14,5.3572320900642455e-11
17,ENSG00000287979,7.517611,4.08195,5.578610607631109e-14,5.522252336364272e-11
17,SMIM3,7.513399,5.23523,5.761155908555942e-14,5.560379625142768e-11
17,MALT1,7.5000935,2.7822115,6.377232621330286e-14,5.822661766623858e-11
17,BHLHE40,7.499385,4.69831,6.411798466217616e-14,5.822661766623858e-11
17,RAB11FIP1,7.497889,3.325181,6.485376779900167e-14,5.822661766623858e-11
17,RGS2,7.4930077,4.108617,6.731295370924444e-14,5.906099752043388e-11
17,MZB1,7.475057,4.399757,7.717041208789299e-14,6.62053539792266e-11
17,DNASE1L3,7.454587,5.500123,9.014987080596801e-14,7.339775286645319e-11
17,GRAMD1B,7.452776,5.9942775,9.139636175409833e-14,7.339775286645319e-11
17,ARID3A,7.4505715,5.1625905,9.293671008962093e-14,7.339775286645319e-11
17,C12orf75,7.450257,5.0905466,9.315883257670328e-14,7.339775286645319e-11
17,SH3TC1,7.442541,4.2883325,9.876680465164126e-14,7.625982520762525e-11
17,SLC7A5,7.42459,3.9270058,1.1312957291427996e-13,8.444080361592283e-11
17,RRBP1,7.4238815,4.316294,1.137367711761899e-13,8.444080361592283e-11
17,IRF4,7.4209685,4.200608,1.1626685823988982e-13,8.469053451338088e-11
17,SSR4,7.40845,2.5224328,1.277837227153583e-13,8.967561348053882e-11
17,RGS13,7.4077415,5.6058245,1.2846812887202766e-13,8.967561348053882e-11
17,PFKFB3,7.4060884,4.0878916,1.3007911606771417e-13,8.967561348053882e-11
17,CDYL,7.3761706,3.658464,1.6290728996936825e-13,1.1033682169399002e-10
17,P2RX1,7.3534174,4.0608044,1.9320264856556314e-13,1.2642002458512087e-10
17,ENSG00000262202,7.350583,4.057059,1.973443156575816e-13,1.2697791083794325e-10
17,SCT,7.3464103,11.0382595,2.0360095965318334e-13,1.288560434159147e-10
17,P2RY6,7.3359785,9.343128,2.2010772731632628e-13,1.365013368398145e-10
17,RELL1,7.3342857,4.1453514,2.2290737450232e-13,1.365013368398145e-10
17,INPP4A,7.3302703,3.971321,2.296890601043435e-13,1.365013368398145e-10
17,CTSB,7.3301916,3.9363515,2.298240401644289e-13,1.365013368398145e-10
17,PPIB,7.3211374,2.88516,2.4587785010417324e-13,1.4382364062305623e-10
17,LDLRAD4,7.3132644,4.2472377,2.6072942327969335e-13,1.5023462858411704e-10
17,UGCG,7.3038955,2.783496,2.795539387378326e-13,1.5871263763107008e-10
17,IRF2BP2,7.286417,2.6134398,3.1830680441398444e-13,1.7596137790283072e-10
17,DSTN,7.286102,4.319813,3.190513509091372e-13,1.7596137790283072e-10
17,CCDC88A,7.277363,4.2523794,3.4040870577119265e-13,1.8305844616051241e-10
17,PHEX,7.268348,7.5645566,3.6390989669796033e-13,1.9245349961536243e-10
17,FYTTD1,7.263821,2.9922543,3.763056072163566e-13,1.963196523269549e-10
17,CST3,7.257129,4.8429136,3.953927156463838e-13,2.0352708240325725e-10
17,LINC00996,7.2346907,6.669888,4.665917689510469e-13,2.3701633989636994e-10
17,BANP,7.230675,3.414198,4.805982940616957e-13,2.409607498772185e-10
17,SERPINB9,7.222605,3.13319,5.100087747219657e-13,2.5242818919123344e-10
17,TGFBI,7.213748,6.0165515,5.443242759497359e-13,2.660023164217152e-10
17,TEX14,7.199183,5.0892863,6.057450648314619e-13,2.923174246610427e-10
17,CD2AP,7.1869006,3.1209779,6.627857278293109e-13,3.1589513343923923e-10
17,SEMA7A,7.1778464,3.6684391,7.081794332414639e-13,3.3341433170390184e-10
17,SEL1L3,7.1541486,3.3697488,8.419387249948126e-13,3.916130893632498e-10
17,ENSG00000290104,7.1459603,4.1262045,8.936877460353147e-13,4.1073463242189714e-10
17,PLP2,7.1382055,2.9705489,9.45572324448836e-13,4.294678253843737e-10
17,APP,7.1099014,3.1345909,1.1612573872315122e-12,5.212965429239507e-10
17,DAPK1,7.103721,5.1733646,1.2144174660751466e-12,5.388942608654841e-10
17,LINC01374,7.0825033,5.424586,1.4157358295460728e-12,6.210897435847236e-10
17,SH2B3,7.078409,2.7909958,1.458187361779581e-12,6.325256324591293e-10
17,HSP90B1,7.0647492,2.7085018,1.6090631610597895e-12,6.902165821763804e-10
17,NAPSB,7.061679,3.4539163,1.6450300720672315e-12,6.978904501343686e-10
17,MOB1B,7.0566006,3.775468,1.7062520264760734e-12,7.159952797188618e-10
17,ENSG00000291073,7.053963,2.5992577,1.7389258175321332e-12,7.218598936736079e-10
17,GPR65,7.0293593,3.4031415,2.0748370543108845e-12,8.521399927524043e-10
17,GPX1,7.0232186,2.6562083,2.1681473448907722e-12,8.810894357563489e-10
17,DUSP22,7.0188885,3.6013649,2.2364050144097533e-12,8.94361828423125e-10
17,FHIP1A,7.018219,5.4530206,2.247140272419912e-12,8.94361828423125e-10
17,JAML,7.0162115,3.6137445,2.2796502130385697e-12,8.9804261351599e-10
17,CHAF1A,7.0129046,4.4951763,2.3342043418548385e-12,9.102453820368475e-10
17,SLAMF7,7.0023155,5.3097057,2.517665687754048e-12,9.719700154143278e-10
17,PPP1R16B,6.983223,2.729436,2.8848385637883698e-12,1.1026938375605327e-09
17,PMEPA1,6.9779873,2.7317843,2.9943847267887743e-12,1.130862102775385e-09
18,IGFBP7,6.922221,11.18917,4.4461566024351876e-12,1.3826391216289466e-08
18,NFIB,6.921429,11.150377,4.47109167185451e-12,1.3826391216289466e-08
18,COL4A1,6.916061,11.00905,4.643746702587985e-12,1.3826391216289466e-08
18,COL4A2,6.9122767,9.6998005,4.769364686117749e-12,1.3826391216289466e-08
18,EPAS1,6.9080524,7.432705,4.9135257883244405e-12,1.3826391216289466e-08
18,TNS1,6.9080524,9.317581,4.9135257883244405e-12,1.3826391216289466e-08
18,NRP1,6.902332,8.622606,5.115571508875358e-12,1.3826391216289466e-08
18,TIMP3,6.8942356,8.533455,5.415528625164658e-12,1.3826391216289466e-08
18,DOCK1,6.8937073,7.502939,5.4356789806239965e-12,1.3826391216289466e-08
18,FERMT2,6.891507,7.3241696,5.520432751662669e-12,1.3826391216289466e-08
18,IGFBP4,6.883147,6.598483,5.854472096420487e-12,1.3826391216289466e-08
18,RBPMS,6.882971,7.7613235,5.861713260609888e-12,1.3826391216289466e-08
18,OSMR,6.8824425,8.174538,5.883489462302367e-12,1.3826391216289466e-08
18,CAVIN1,6.8670416,7.415415,6.554702717497763e-12,1.3826391216289466e-08
18,LEPROT,6.863697,4.4762144,6.710077814489686e-12,1.3826391216289466e-08
18,SPARCL1,6.8626413,8.971978,6.759889309331314e-12,1.3826391216289466e-08
18,MGP,6.859825,8.778366,6.89449830972807e-12,1.3826391216289466e-08
18,TJP1,6.8578887,7.4305086,6.988562124017521e-12,1.3826391216289466e-08
18,NNMT,6.856745,7.8100324,7.044735216246222e-12,1.3826391216289466e-08
18,MPDZ,6.8543687,7.042674,7.162819880997495e-12,1.3826391216289466e-08
18,IFITM3,6.8397593,6.8913946,7.932623482140173e-12,1.4404744153534772e-08
18,FARP1,6.820486,6.4516063,9.073294364475248e-12,1.4404744153534772e-08
18,STOM,6.819166,4.959914,9.157051564207294e-12,1.4404744153534772e-08
18,YAP1,6.8113337,6.548617,9.669817997567443e-12,1.4404744153534772e-08
18,SEPTIN10,6.8100133,6.15852,9.758966160423965e-12,1.4404744153534772e-08
18,DLC1,6.807813,6.9408073,9.90933892445591e-12,1.4404744153534772e-08
18,GNG12,6.805437,6.648821,1.0074291357442854e-11,1.4404744153534772e-08
18,SPARC,6.7963724,7.08414,1.0728622683527829e-11,1.4792471690009835e-08
18,GRB10,6.7668023,6.300901,1.3165977535884106e-11,1.5875759011716125e-08
18,CNN3,6.763986,4.7688823,1.3424596000068395e-11,1.5875759011716125e-08
18,PLS3,6.747617,6.055973,1.5029309407233718e-11,1.5875759011716125e-08
18,CD151,6.7420726,5.5125527,1.5614307724194426e-11,1.5875759011716125e-08
18,CEBPD,6.740752,6.5515494,1.575684659661207e-11,1.5875759011716125e-08
18,ARHGEF10,6.740752,5.835843,1.575684659661207e-11,1.5875759011716125e-08
18,PDK4,6.738992,6.5558887,1.5948882175311765e-11,1.5875759011716125e-08
18,PTPRG,6.735648,6.364327,1.632008463300393e-11,1.5875759011716125e-08
18,DPYSL2,6.734768,5.460783,1.6419167377546726e-11,1.5875759011716125e-08
18,RBMS3,6.734504,6.4326186,1.644900690225988e-11,1.5875759011716125e-08
18,CALD1,6.7301917,6.8252053,1.694397009392582e-11,1.593677046107418e-08
18,WWTR1,6.7268476,5.872726,1.7337832444830224e-11,1.593677046107418e-08
18,CTBP2,6.7152305,5.244169,1.877689894205431e-11,1.6205553960803934e-08
18,LAMC1,6.7146144,5.1442423,1.8856394454665655e-11,1.6205553960803934e-08
18,HDGFL3,6.7095103,5.5627913,1.952787330463735e-11,1.6205553960803934e-08
18,PTMS,6.708982,5.5909896,1.9598658524224314e-11,1.6205553960803934e-08
18,CAV2,6.708014,5.5760884,1.9729084498725196e-11,1.6205553960803934e-08
18,CAMSAP2,6.696749,5.1692357,2.1310672530322318e-11,1.6744110447541104e-08
18,STK3,6.6950774,4.475283,2.1555780666169404e-11,1.6744110447541104e-08
18,NCKAP1,6.694197,5.397345,2.1685891373803427e-11,1.6744110447541104e-08
18,NFIA,6.6708755,5.1635222,2.542819188132113e-11,1.8923818082845933e-08
18,BMPR2,6.6705236,4.333063,2.5489264371030115e-11,1.8923818082845933e-08
18,UACA,6.650106,5.6697593,2.92882025364395e-11,2.1333968813618554e-08
18,VIM,6.6405134,3.950605,3.12592605804944e-11,2.2348055814269756e-08
18,CTNNA1,6.6333847,3.9510715,3.28075043222237e-11,2.3028482033886692e-08
18,CD59,6.625376,4.1173296,3.463648456207279e-11,2.3878145053631824e-08
18,RCN1,6.620712,4.87436,3.574730817126848e-11,2.4211589109824403e-08
18,PLPP3,6.5965104,5.553572,4.2094863164337494e-11,2.753392028307259e-08
18,CD63,6.592022,4.2316184,4.3387670995268144e-11,2.753392028307259e-08
18,SPRED1,6.5716925,4.964039,4.974654954816351e-11,3.000805143525626e-08
18,CRYBG3,6.566676,4.719384,5.145081137602962e-11,3.055861575358461e-08
18,MRTFB,6.554091,4.810656,5.5981766919366236e-11,3.27459408134705e-08
18,GSN,6.5474906,5.1624045,5.851187163667194e-11,3.3715064423960546e-08
18,TCF7L2,6.5437064,4.590028,6.001255747908585e-11,3.407124697114101e-08
18,SERPINH1,6.5297575,4.52866,6.587630041920224e-11,3.532250630532947e-08
18,CST3,6.5163364,5.0770097,7.204527752989488e-11,3.7586216004312456e-08
18,CTTNBP2NL,6.5026073,4.8407736,7.893958142733295e-11,4.063388640778155e-08
18,CACNA2D1,6.482102,10.432877,9.045344097273735e-11,4.419378156220795e-08
18,ARHGAP29,6.481486,10.090294,9.082361256791204e-11,4.419378156220795e-08
18,TIMP1,6.48043,4.3264837,9.146164125283122e-11,4.419378156220795e-08
18,FSTL1,6.479418,9.049139,9.207719651518489e-11,4.419378156220795e-08
18,ADAMTS9,6.47845,11.061402,9.266977771278433e-11,4.419378156220795e-08
18,ZFPM2,6.4783616,9.222826,9.272383325231426e-11,4.419378156220795e-08
18,EBF3,6.4763374,9.200941,9.397565397517626e-11,4.424419630933725e-08
18,ROCK2,6.4742255,3.661764,9.529951604577474e-11,4.432690501762867e-08
18,ADGRA2,6.471453,8.979538,9.70647853546276e-11,4.44078523232455e-08
18,CCN1,6.470353,9.590155,9.777411406195587e-11,4.44078523232455e-08
18,EGFR,6.4652486,8.68924,1.0113226247534154e-10,4.539897819910507e-08
18,DSTN,6.456316,3.741487,1.0728234989774925e-10,4.6448822300187925e-08
18,ADAMTS1,6.455832,8.872364,1.0762584892033309e-10,4.6448822300187925e-08
18,FBXL7,6.4544683,8.39051,1.0859968633536251e-10,4.6448822300187925e-08
18,MAGI1,6.453236,8.5405855,1.0948668158620684e-10,4.6448822300187925e-08
18,TNS2,6.4511676,7.4613714,1.1099151223165607e-10,4.657541653494906e-08
18,FNDC3B,6.4468994,3.5967348,1.1416142580966947e-10,4.739049467535591e-08
18,RASAL2,6.440035,7.745609,1.194459388820678e-10,4.781591817242595e-08
18,CDC42BPB,6.439771,3.9399745,1.19653893441289e-10,4.781591817242595e-08
18,EMP2,6.434755,6.9352746,1.2367293976928166e-10,4.8395387742199404e-08
18,RAI14,6.4342265,7.5627894,1.241035949458048e-10,4.8395387742199404e-08
18,WDFY3,6.427186,7.203104,1.2998764414475849e-10,5.018302989852546e-08
18,ASPH,6.4232697,4.0282702,1.3337776317159765e-10,5.0384039610683186e-08
18,NECTIN2,6.42129,6.3938217,1.3512460687275762e-10,5.0384039610683186e-08
18,SERPING1,6.4202776,7.640123,1.3602605274886676e-10,5.0384039610683186e-08
18,CFI,6.4197936,7.1322308,1.3645925406124604e-10,5.0384039610683186e-08
18,CSRP2,6.4163613,6.9971595,1.3956995960485416e-10,5.0384039610683186e-08
18,PDLIM1,6.4157014,3.952081,1.4017606715580584e-10,5.0384039610683186e-08
18,NES,6.412445,6.8476233,1.4320404685881304e-10,5.0384039610683186e-08
18,RRBP1,6.4106407,3.519054,1.449091334100523e-10,5.0384039610683186e-08
18,RAC1,6.410201,2.7955592,1.4532800847304041e-10,5.0384039610683186e-08
18,SASH1,6.4101567,7.23472,1.4536996100074967e-10,5.0384039610683186e-08
18,RBFOX2,6.409321,3.2680209,1.4616931141264354e-10,5.0384039610683186e-08
18,CDC42BPA,6.406285,6.6822696,1.4910850173736715e-10,5.094232582365306e-08
18,CYB5R3,6.373414,3.2689543,1.8486563319953588e-10,6.159587801807331e-08
